"id";"name";"year";"elecons";"allowances";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes";"detect"
"042815505000";"Powiat ełcki";"2015";649.7;10880;1707;67.12;76.7;55.7;10.1;90080;244;881;53;67.1
"042815505000";"Powiat ełcki";"2016";662;9160;1552;67.42;76.6;56.5;9.1;90584;222;774;53;65.1
"042815505000";"Powiat ełcki";"2017";694.6;7959;1567;67.59;76.8;58.2;7.7;91022;217;696;52;75.4
"042815505000";"Powiat ełcki";"2018";708;9883;1679;67.79;76.4;59.5;7;91359;200;653;68;79.8
"042815505000";"Powiat ełcki";"2019";708;8915;1623;67.83;77.4;61.2;6.2;91560;260;696;48;77.2
"042815505000";"Powiat ełcki";"2020";747.3;7868;1603;67.82;79;0;7.3;89158;253;682;36;81.5
"042815505000";"Powiat ełcki";"2021";785.1;5167;1779;67.87;79.4;0;6.3;88771;443;850;48;81.2
"042815505000";"Powiat ełcki";"2022";752.1;5655;1501;67.78;78.1;0;6.2;88621;293;708;41;82.5
"042815506000";"Powiat giżycki";"2013";736.2;15467;1347;57.05;79.2;55.3;10;57616;159;738;55;50
"042815506000";"Powiat giżycki";"2014";739.6;14760;1122;57.06;81.8;56.2;8.5;57562;170;647;32;47.1
"042815506000";"Powiat giżycki";"2015";734.3;13361;1015;56.95;81.2;57.5;7.9;57286;103;620;38;42.1
"042815506000";"Powiat giżycki";"2016";745.4;11908;1025;56.95;80.3;58.7;7;57141;125;560;62;52.3
"042815506000";"Powiat giżycki";"2017";779.9;10281;902;56.82;80.9;60.4;5.2;56922;160;441;39;57.7
"042815506000";"Powiat giżycki";"2018";791.6;9156;1066;56.82;80.7;61.5;4.5;56754;203;448;50;65.1
"042815506000";"Powiat giżycki";"2019";791;7295;992;56.84;80.5;63.6;4.5;56565;136;372;24;71.3
"042815506000";"Powiat giżycki";"2020";833;6569;979;56.62;81.7;0;5.8;54961;163;382;40;75
"042815506000";"Powiat giżycki";"2021";872.9;6475;1003;56.44;81.7;0;4.4;54409;162;482;31;70.8
"042815506000";"Powiat giżycki";"2022";833.3;7038;959;56.1;82;0;4.6;54016;156;502;17;68.4
"042815513000";"Powiat olecki";"2013";806.9;9463;738;47.39;79.6;56.7;14.7;34887;78;310;29;69.4
"042815513000";"Powiat olecki";"2014";815.4;8721;578;47.29;81.2;57.1;13;34805;87;241;9;61.5
"042815513000";"Powiat olecki";"2015";785.4;7704;551;47.37;80.9;58.2;11.4;34745;74;254;19;69.9
"042815513000";"Powiat olecki";"2016";803.7;7178;438;47.53;80;59.6;10.2;34609;47;195;16;63.1
"042815513000";"Powiat olecki";"2017";831.5;6452;564;47.71;80.5;60.8;8.9;34600;213;306;16;76.1
"042815513000";"Powiat olecki";"2018";845.8;5902;526;47.85;80.2;62.1;7.4;34433;70;174;22;72.8
"042815513000";"Powiat olecki";"2019";834;5329;606;48.09;80;63.7;6.1;34148;120;261;19;85.5
"042815513000";"Powiat olecki";"2020";885.9;5014;486;49.18;80.4;0;7.5;32851;75;187;9;86.6
"042815513000";"Powiat olecki";"2021";905.9;4518;455;49.11;82;0;6.6;32479;65;183;13;82.8
"042815513000";"Powiat olecki";"2022";868;4260;578;49.01;80.5;0;6.6;32222;120;292;24;86.8
"042815516000";"Powiat piski";"2013";703.4;13463;1285;59.07;80.9;55.1;16.9;57819;186;661;39;51.7
"042815516000";"Powiat piski";"2014";703;12663;1031;59.13;81.7;55.7;14.3;57771;143;533;31;59
"042815516000";"Powiat piski";"2015";686.1;11657;1092;59;83;56.5;12.5;57570;125;684;21;42.7
"042815516000";"Powiat piski";"2016";704.8;11079;1089;58.95;83;57;9.4;57295;180;494;28;62.4
"042815516000";"Powiat piski";"2017";736.6;9445;980;59.05;83.7;57.7;7.2;56933;106;368;29;67.5
"042815516000";"Powiat piski";"2018";757.3;8477;896;59.04;81.6;59.2;5.7;56570;94;275;31;75.7
"042815516000";"Powiat piski";"2019";753.5;7882;1014;59.17;82.6;60.6;5.3;56135;144;386;34;77.9
"042815516000";"Powiat piski";"2020";812.2;8993;1073;59.37;83.9;0;6.8;53531;256;421;27;80.7
"042815516000";"Powiat piski";"2021";849.9;8155;1034;59.24;82.8;0;6.2;52946;156;370;33;82.2
"042815516000";"Powiat piski";"2022";819.1;7584;908;59.01;83.2;0;5.9;52537;153;376;20;79.6
"042815518000";"Powiat gołdapski";"2013";657.2;11081;550;50.28;71.6;55.4;13.6;27460;35;225;34;79.5
"042815518000";"Powiat gołdapski";"2014";657.8;12908;418;50.26;73.8;55.9;11.3;27353;31;134;27;82.2
"042815518000";"Powiat gołdapski";"2015";631.3;10336;382;50.32;73.4;57;10.3;27280;50;159;18;82.6
"042815518000";"Powiat gołdapski";"2016";660.9;7819;350;50.72;73.4;58.1;9.3;27151;36;126;25;78.9
"042815518000";"Powiat gołdapski";"2017";674.2;7366;265;50.77;73.5;59.5;6.3;27062;53;92;24;80.6
"042815518000";"Powiat gołdapski";"2018";682.7;6832;335;51.04;73.3;61.3;5.6;26908;45;95;14;84.8
"042815518000";"Powiat gołdapski";"2019";674.1;6621;495;51.36;74.9;62.5;5.1;26689;125;184;8;85.1
"042815518000";"Powiat gołdapski";"2020";727.3;5856;322;52.36;76.5;0;5.7;25583;21;101;13;91.3
"042815518000";"Powiat gołdapski";"2021";737.5;5668;311;52.54;78;0;4.5;25408;43;128;19;87
"042815518000";"Powiat gołdapski";"2022";708.1;6383;1356;52.82;76.6;0;5;25147;1123;101;9;88.7
"042815519000";"Powiat węgorzewski";"2013";705.7;5411;530;49.38;74.8;55.1;15.6;23693;45;199;18;64.2
"042815519000";"Powiat węgorzewski";"2014";716.4;5187;486;49.4;74.5;56.9;14.1;23604;64;271;10;56.6
"042815519000";"Powiat węgorzewski";"2015";702.2;4771;387;49.33;74.4;57.9;12.2;23451;68;180;15;61.4
"042815519000";"Powiat węgorzewski";"2016";728.6;4460;338;49.44;73.7;59.3;11.4;23278;58;137;18;67.5
"042815519000";"Powiat węgorzewski";"2017";768.2;4007;318;49.58;74.6;61.3;9.7;23068;42;130;22;72.5
"042815519000";"Powiat węgorzewski";"2018";787.4;3476;330;49.58;72.7;63.1;8.8;22873;73;102;13;82.7
"042815519000";"Powiat węgorzewski";"2019";775.8;3035;308;49.83;74.2;64.2;7.4;22638;53;89;21;82.9
"042815519000";"Powiat węgorzewski";"2020";846.2;2554;387;50.64;78.1;0;8.7;21473;67;145;12;78.9
"042815519000";"Powiat węgorzewski";"2021";879.3;2575;353;50.83;79.4;0;7.3;21260;55;148;14;76.8
"042815519000";"Powiat węgorzewski";"2022";823.7;3000;317;50.66;79.6;0;6.1;21062;54;135;3;79
"042815601000";"Powiat bartoszycki";"2013";660.6;19436;1010;55.37;81.1;53.9;17.4;60205;82;440;41;57.8
"042815601000";"Powiat bartoszycki";"2014";608.7;18245;1115;55.36;81.7;55.2;15.5;59830;92;498;33;64.4
"042815601000";"Powiat bartoszycki";"2015";604.4;16575;900;55.23;79.9;56.5;13.5;59378;94;420;31;59.6
"042815601000";"Powiat bartoszycki";"2016";658.1;15485;908;55.18;80.4;57.9;13.3;58884;150;357;46;59.3
"042815601000";"Powiat bartoszycki";"2017";646.9;15157;795;55.13;80.3;59.4;11.7;58435;70;294;48;65.3
"042815601000";"Powiat bartoszycki";"2018";648.2;13211;931;55.1;78.2;61.2;10.7;57916;111;339;40;74.6
"042815601000";"Powiat bartoszycki";"2019";653.2;11975;931;55.08;77.5;62.8;9.5;57231;117;267;33;78
"042815601000";"Powiat bartoszycki";"2020";701;10686;904;55.76;83.1;0;10.3;54582;144;256;28;74.4
"042815601000";"Powiat bartoszycki";"2021";684.2;10031;979;55.53;82.5;0;9.7;53830;262;398;24;76.7
"042815601000";"Powiat bartoszycki";"2022";644.4;11044;877;55.27;80.7;0;9.4;53220;231;374;22;77.5
"042815608000";"Powiat kętrzyński";"2013";651.4;19591;1053;57.17;75.3;53.9;15.5;65509;147;577;35;54.6
"042815608000";"Powiat kętrzyński";"2014";597.6;16532;917;57.18;75.8;55.1;14.8;65040;137;539;27;52.8
"042815608000";"Powiat kętrzyński";"2015";603.6;14938;703;57.11;76.3;56.6;13.3;64450;103;385;28;56.4
"042815608000";"Powiat kętrzyński";"2016";656.6;13359;750;57.1;75.9;58.3;11.3;63969;125;378;28;62.5
"042815608000";"Powiat kętrzyński";"2017";644.2;12498;728;57.41;76.6;60.2;8.7;63470;94;370;53;65.8
"042815608000";"Powiat kętrzyński";"2018";651.8;10730;799;57.52;76.8;61.5;8.9;62924;116;371;26;74.3
"042815608000";"Powiat kętrzyński";"2019";644.2;9794;926;57.48;78;63.5;8.9;62283;179;311;27;78
"042815608000";"Powiat kętrzyński";"2020";671.7;9171;861;58.25;82.6;0;10.6;59331;119;383;35;72.4
"042815608000";"Powiat kętrzyński";"2021";706.5;9292;904;58.19;81.3;0;9.4;58566;157;425;26;76.7
"042815608000";"Powiat kętrzyński";"2022";654.1;9693;1007;58.09;78.2;0;9.4;57792;166;405;21;81.7
"042815609000";"Powiat lidzbarski";"2013";689.9;8904;778;59.64;76.6;55.1;15.3;42582;52;381;36;58.5
"042815609000";"Powiat lidzbarski";"2014";634.5;8497;763;59.73;77.6;55.9;13.4;42506;48;371;37;62.2
"042815609000";"Powiat lidzbarski";"2015";637.5;9037;668;59.64;78.3;57.2;11.8;42266;48;370;34;56.8
"042815609000";"Powiat lidzbarski";"2016";683.8;7506;769;59.38;78.1;58.6;10.6;42039;88;384;44;60.2
"042815609000";"Powiat lidzbarski";"2017";694.5;7267;545;59.28;76.1;60.2;8.8;41840;68;255;28;65.3
"042815609000";"Powiat lidzbarski";"2018";691.5;6309;635;59.35;76.4;61.4;7.7;41512;109;278;29;69
"042815609000";"Powiat lidzbarski";"2019";678;5667;615;59.3;76.2;63.2;6.8;41180;145;307;31;75.9
"042815609000";"Powiat lidzbarski";"2020";737.3;5306;628;59;78.9;0;7.4;39328;79;214;11;81.4
"042815609000";"Powiat lidzbarski";"2021";758.5;5421;534;59.06;78.3;0;6.4;38923;96;211;21;74.6
"042815609000";"Powiat lidzbarski";"2022";706.8;6241;563;58.97;76.9;0;5.8;38539;90;293;18;74.6
"042815610000";"Powiat mrągowski";"2013";776.4;12930;1016;51.05;75.8;53;12.8;51069;117;562;39;52.9
"042815610000";"Powiat mrągowski";"2014";731.1;12844;1416;51.05;75.9;53.6;10.8;50901;359;708;15;62.7
"042815610000";"Powiat mrągowski";"2015";722.5;11671;665;50.95;74.1;54.5;9.7;50696;102;357;11;43.6
"042815610000";"Powiat mrągowski";"2016";763.5;10409;803;51.04;74.4;55.6;8.6;50507;243;321;20;49.9
"042815610000";"Powiat mrągowski";"2017";780.2;9488;614;51.09;74.1;57;6.4;50381;92;276;12;49.5
"042815610000";"Powiat mrągowski";"2018";798.9;8373;710;51.01;74.4;58.5;6.2;50080;151;335;14;58.7
"042815610000";"Powiat mrągowski";"2019";789.4;7415;724;50.93;75.3;60.4;5.7;49762;133;296;16;64.7
"042815610000";"Powiat mrągowski";"2020";820.9;6573;723;50.96;78.1;0;6.5;48860;146;292;27;68
"042815610000";"Powiat mrągowski";"2021";858.8;6488;877;50.75;78.6;0;5.3;48324;246;434;12;57.9
"042815610000";"Powiat mrągowski";"2022";806.4;7001;709;50.6;79;0;5.2;47861;110;302;20;68.3
"042815611000";"Powiat nidzicki";"2013";573.2;4003;961;42.18;74.2;55.5;11.2;33903;137;416;27;73
"042815611000";"Powiat nidzicki";"2014";536.9;3734;817;42.11;74.3;56.5;8.8;33859;263;451;19;76
"042815611000";"Powiat nidzicki";"2015";525.1;3302;919;42.09;74.2;56.5;7.5;33658;262;420;18;76.9
"042815611000";"Powiat nidzicki";"2016";615.7;3142;919;42.03;74.7;57.8;5.9;33432;259;494;40;64.9
"042815611000";"Powiat nidzicki";"2017";620.4;2970;646;41.73;73.7;58.8;4.5;33239;57;310;16;65
"042815611000";"Powiat nidzicki";"2018";622.7;3439;731;41.79;74.4;60.2;4.3;33068;185;252;23;70
"042815611000";"Powiat nidzicki";"2019";631.1;3387;730;41.68;74.4;61.6;3.5;32857;101;312;23;74
"042815611000";"Powiat nidzicki";"2020";694.9;3159;678;42.01;76.2;0;3.7;31232;67;304;24;69.3
"042815611000";"Powiat nidzicki";"2021";730.5;3051;746;41.83;77.6;0;3.1;30907;79;402;10;74.9
"042815611000";"Powiat nidzicki";"2022";668;3246;960;41.6;76.5;0;3.4;30666;92;587;13;80.1
"042815614000";"Powiat olsztyński";"2013";732.9;17119;2562;32.3;84.1;51.6;11.1;122483;164;1501;110;51.3
"042815614000";"Powiat olsztyński";"2014";681.1;16939;2175;32.05;84.2;52.2;9.5;123049;199;1235;66;41.3
"042815614000";"Powiat olsztyński";"2015";652;15209;1847;31.85;85.8;53.3;8.3;123479;173;1025;56;48.7
"042815614000";"Powiat olsztyński";"2016";785.8;13636;1816;31.64;84.7;54.6;7.4;124205;188;1009;57;41.2
"042815614000";"Powiat olsztyński";"2017";796.4;12369;1931;31.34;83.5;56;6.4;125220;380;791;68;56.1
"042815614000";"Powiat olsztyński";"2018";792;10693;2008;31.09;83.8;57.1;5.3;126018;347;804;48;63.3
"042815614000";"Powiat olsztyński";"2019";831.3;8779;1912;30.75;84.3;58.5;4.3;126781;165;731;61;64.6
"042815614000";"Powiat olsztyński";"2020";873.6;7758;1911;29.41;87.3;0;5.4;128530;323;872;45;63
"042815614000";"Powiat olsztyński";"2021";880.8;7143;1886;29;86.7;0;4;128935;315;875;49;60.6
"042815614000";"Powiat olsztyński";"2022";833.3;7879;1721;28.6;87.5;0;3.6;129555;383;883;47;66.5
"042815617000";"Powiat szczycieński";"2013";783.7;6874;1660;38.05;83.6;54.2;13.8;71027;131;915;79;43.1
"042815617000";"Powiat szczycieński";"2014";731.7;7143;1444;37.7;85.2;54.6;11.8;70891;134;736;59;45
"042815617000";"Powiat szczycieński";"2015";715.2;6434;1265;37.63;83.9;55.3;9;70570;127;639;46;43.3
"042815617000";"Powiat szczycieński";"2016";731.5;5912;1311;37.41;82.5;56.4;7.3;70466;114;620;55;49.5
"042815617000";"Powiat szczycieński";"2017";740.6;4980;1200;37.13;81.7;57.8;5.9;70153;151;638;48;48.9
"042815617000";"Powiat szczycieński";"2018";745.1;4024;1208;37;80.1;59.1;4.8;69885;133;539;36;57.1
"042815617000";"Powiat szczycieński";"2019";740.2;3388;1403;41.19;80.6;60.4;4.5;69376;273;619;36;61.2
"042815617000";"Powiat szczycieński";"2020";768.4;2804;1485;41.25;81.9;0;5.6;67649;233;734;33;61
"042815617000";"Powiat szczycieński";"2021";802.6;2742;1317;41.22;82.4;0;4.8;67159;283;631;19;69
"042815617000";"Powiat szczycieński";"2022";741.1;2917;1217;41.05;82.1;0;4.5;66859;328;639;19;71
"042815662000";"Powiat m. Olsztyn";"2013";770.8;32781;4794;100;97.9;53.7;6.4;174675;508;3088;196;51
"042815662000";"Powiat m. Olsztyn";"2014";707.1;31530;4806;100;98.8;56.2;5.3;173831;960;3078;119;48.5
"042815662000";"Powiat m. Olsztyn";"2015";689.8;29326;4516;100;98.9;58.9;4.7;173444;1057;3059;113;45.2
"042815662000";"Powiat m. Olsztyn";"2016";723.2;26716;4583;100;99.2;61.7;4.2;172993;978;3066;120;44.2
"042815662000";"Powiat m. Olsztyn";"2017";772.5;24916;4037;100;97.8;64.3;3.9;173070;956;2537;127;50.2
"042815662000";"Powiat m. Olsztyn";"2018";730.9;22645;3862;100;96.1;67.3;3;172362;1139;2556;61;48.9
"042815662000";"Powiat m. Olsztyn";"2019";709.4;20778;3757;100;96.9;69.7;2.4;171979;1125;2206;89;54.1
"042815662000";"Powiat m. Olsztyn";"2020";725.1;19007;3898;100;98.5;0;3;170706;1486;1917;58;57.4
"042815662000";"Powiat m. Olsztyn";"2021";703.7;18230;3169;100;98.4;0;1.9;169251;949;1838;58;54.1
"042815662000";"Powiat m. Olsztyn";"2022";670.6;17971;4178;100;97;0;1.8;168212;1915;3032;64;59.8
"051011506000";"Powiat łódzki wschodni";"2013";1032;3383;1388;34.65;72.1;57.6;7.8;69759;140;639;27;51.8
"051011506000";"Powiat łódzki wschodni";"2014";1002.9;3444;1049;34.32;73.7;58.4;6.9;70132;98;543;27;54.7
"051011506000";"Powiat łódzki wschodni";"2015";1012;3165;963;34.02;75.1;60;6.2;70430;106;494;32;49.1
"051011506000";"Powiat łódzki wschodni";"2016";1039.5;2911;1059;33.76;75.9;61.5;5.9;70796;104;550;24;59.3
"051011506000";"Powiat łódzki wschodni";"2017";1087.1;2567;936;33.47;76.5;63.3;5.2;71182;170;394;26;58.1
"051011506000";"Powiat łódzki wschodni";"2018";1093.7;2231;1155;33.08;77.8;64.9;4.6;71705;168;466;23;65.8
"051011506000";"Powiat łódzki wschodni";"2019";1075.1;1984;1021;32.63;78;66.4;4.1;72179;169;405;18;64.9
"051011506000";"Powiat łódzki wschodni";"2020";1056.4;1794;1192;31.32;80.1;0;4.6;73688;194;564;22;62.4
"051011506000";"Powiat łódzki wschodni";"2021";1052.9;1693;1167;31.01;82;0;4;73991;276;486;13;65.1
"051011506000";"Powiat łódzki wschodni";"2022";1015.3;1682;1115;30.6;81.7;0;4;74361;270;627;22;62.6
"051011508000";"Powiat pabianicki";"2013";930.4;12914;3072;71.44;79.8;60.4;10.1;119672;399;1509;69;62.5
"051011508000";"Powiat pabianicki";"2014";903.8;10969;1838;71.13;79.7;61.9;8.4;119582;224;1107;35;48.8
"051011508000";"Powiat pabianicki";"2015";898.3;9914;1855;70.87;82;63.3;7.1;119518;288;1065;31;54
"051011508000";"Powiat pabianicki";"2016";922.7;8892;1795;70.54;82.5;65.3;6.1;119299;240;1017;25;54.3
"051011508000";"Powiat pabianicki";"2017";972.8;7200;3327;70.28;83.5;67.1;5;119285;1866;2362;36;56.6
"051011508000";"Powiat pabianicki";"2018";973.5;6344;1921;69.9;83.7;69;4.5;119289;539;905;41;59.9
"051011508000";"Powiat pabianicki";"2019";972.2;5464;2641;69.55;85.1;70.5;4.1;119291;1374;990;35;56.4
"051011508000";"Powiat pabianicki";"2020";979.8;4916;2476;68.36;84.6;0;4.7;120073;1219;1077;22;57.8
"051011508000";"Powiat pabianicki";"2021";992.5;4181;2109;67.94;84.9;0;4.3;119751;808;1248;31;60
"051011508000";"Powiat pabianicki";"2022";956.9;4388;1928;68.8;84.3;0;3.9;119316;529;1136;20;61.7
"051011520000";"Powiat zgierski";"2013";1005.8;22290;3554;71.21;85.1;59.7;11.1;164681;288;1760;82;51.8
"051011520000";"Powiat zgierski";"2014";976.1;21485;2776;70.9;84.6;61;8.4;164988;289;1438;68;57.4
"051011520000";"Powiat zgierski";"2015";977.2;19671;2375;70.58;86.1;62.5;7.6;165130;257;1188;50;55
"051011520000";"Powiat zgierski";"2016";998;17243;2517;70.29;87.1;64.3;6.3;165206;340;1219;87;60.9
"051011520000";"Powiat zgierski";"2017";1048.9;14610;2260;69.94;88.7;66.5;4.9;165606;316;1116;88;60.7
"051011520000";"Powiat zgierski";"2018";1051.5;12248;2379;69.58;90.6;68.4;4.4;165916;376;1015;65;68.3
"051011520000";"Powiat zgierski";"2019";1054.1;10889;2611;69.13;89.8;69.9;3.6;166113;493;1196;75;65.2
"051011520000";"Powiat zgierski";"2020";1067.9;9651;2485;67.49;92;0;4.1;167737;510;1157;58;65.3
"051011520000";"Powiat zgierski";"2021";1089.4;8958;3182;67.05;91.3;0;3.4;167019;698;1549;54;68.4
"051011520000";"Powiat zgierski";"2022";1023.2;9712;3208;66.64;89.8;0;3.3;166537;745;1649;38;68.3
"051011521000";"Powiat brzeziński";"2013";797.1;2666;645;40.67;67.2;58.8;9.4;30923;39;266;13;60.3
"051011521000";"Powiat brzeziński";"2014";781.5;2401;500;40.64;66.1;60.2;7.8;30945;58;219;14;59.1
"051011521000";"Powiat brzeziński";"2015";802.5;2096;809;40.55;66.2;61.3;7.7;30933;428;221;13;58.6
"051011521000";"Powiat brzeziński";"2016";847.6;1899;510;40.48;67.6;63.1;6.5;30912;43;208;12;71.6
"051011521000";"Powiat brzeziński";"2017";890;1771;454;40.58;67.8;64.3;4.7;30884;86;187;12;70.6
"051011521000";"Powiat brzeziński";"2018";920.3;1539;409;40.62;70;65.4;4.3;30890;43;153;6;78.4
"051011521000";"Powiat brzeziński";"2019";899.7;1391;582;40.54;73.5;67.3;4.4;30833;97;212;5;80.3
"051011521000";"Powiat brzeziński";"2020";895.7;1208;491;39.85;74.5;0;5;30457;65;167;5;79.4
"051011521000";"Powiat brzeziński";"2021";851.8;920;473;39.83;76.7;0;4.4;30374;127;165;4;73.9
"051011521000";"Powiat brzeziński";"2022";914.7;997;612;39.66;78.5;0;4.5;30246;230;220;8;70.7
"051011661000";"Powiat m. Łódź";"2013";836.9;151326;25675;100;95.7;62.4;9.6;711332;2411;17494;613;40.6
"051011661000";"Powiat m. Łódź";"2014";799.7;150233;20601;100;95.8;64.6;8.5;706004;2460;14710;563;34.1
"051011661000";"Powiat m. Łódź";"2015";788.8;139662;19445;100;97.5;67;7.7;700982;3280;13982;410;32
"051011661000";"Powiat m. Łódź";"2016";793.1;126353;16652;100;98.6;69.7;6.6;696503;1780;11310;373;36.2
"051011661000";"Powiat m. Łódź";"2017";836.8;112964;16040;100;98.6;72.6;5.5;690422;2637;10674;382;37.3
"051011661000";"Powiat m. Łódź";"2018";826.7;101785;14878;100;98.9;75.1;4.9;685285;2666;9939;425;35.9
"051011661000";"Powiat m. Łódź";"2019";826.5;90931;14955;100;99.9;77.4;4.4;679941;2931;9377;451;39.1
"051011661000";"Powiat m. Łódź";"2020";869.1;83059;15557;100;99.8;0;5.4;673003;3897;9014;363;41.9
"051011661000";"Powiat m. Łódź";"2021";877;81528;16518;100;101;0;5.4;664860;3565;11099;393;39.1
"051011661000";"Powiat m. Łódź";"2022";855.2;90984;15694;100;98.9;0;4.1;658444;3499;10576;342;39.1
"051011701000";"Powiat bełchatowski";"2013";623.4;11440;2794;59.59;142.2;49.6;10;113105;368;1206;95;63.5
"051011701000";"Powiat bełchatowski";"2014";603.5;11193;2655;59.25;139.3;51;8.1;113238;605;1296;83;60.8
"051011701000";"Powiat bełchatowski";"2015";641.3;10485;2069;58.81;139.5;52.8;6.5;112916;482;979;65;61.1
"051011701000";"Powiat bełchatowski";"2016";665.2;9362;2307;58.45;134.7;54.8;5.6;113004;625;940;74;64.6
"051011701000";"Powiat bełchatowski";"2017";676.8;8317;1893;58.06;130.9;57.2;4.5;113028;462;801;70;72.6
"051011701000";"Powiat bełchatowski";"2018";684.9;7575;1884;57.58;129.5;59.8;4.3;112997;387;786;64;75.8
"051011701000";"Powiat bełchatowski";"2019";688.5;7025;2241;57.2;129.2;62.6;3.7;112779;471;1139;63;76
"051011701000";"Powiat bełchatowski";"2020";705.2;5917;1609;56.12;126.8;0;4.3;110229;226;579;50;79.1
"051011701000";"Powiat bełchatowski";"2021";683.7;5663;1914;55.6;121.5;0;3.8;109588;582;973;41;76.7
"051011701000";"Powiat bełchatowski";"2022";706.9;6205;1765;55.03;121.4;0;3.8;109035;499;767;54;79.1
"051011707000";"Powiat opoczyński";"2013";524.1;3216;1964;33.56;77.5;60.7;11;78057;416;712;47;58.2
"051011707000";"Powiat opoczyński";"2014";507.8;3157;1183;33.37;77.1;61.3;8.4;77771;141;544;37;56
"051011707000";"Powiat opoczyński";"2015";528.8;2753;1078;33.32;76.5;61.7;6.3;77457;97;489;30;58.6
"051011707000";"Powiat opoczyński";"2016";548.4;2415;1438;33.09;76.1;62.8;5.5;77203;431;792;54;67.9
"051011707000";"Powiat opoczyński";"2017";576.9;2060;1094;32.99;75.7;64.1;3.9;76984;151;392;44;76.2
"051011707000";"Powiat opoczyński";"2018";584.4;1729;1160;32.85;76.1;65.2;3.8;76623;116;346;32;80
"051011707000";"Powiat opoczyński";"2019";582.3;1537;2085;32.7;76;66.5;3.8;76106;880;437;36;83.5
"051011707000";"Powiat opoczyński";"2020";596.8;1295;1459;31.93;78.6;0;4.8;73604;269;426;38;87.3
"051011707000";"Powiat opoczyński";"2021";586.7;1272;1243;31.72;81.3;0;4.4;72960;250;467;30;80.2
"051011707000";"Powiat opoczyński";"2022";610.4;1450;1284;31.53;81.5;0;4.7;72310;458;437;20;83.4
"051011710000";"Powiat piotrkowski";"2013";748.6;3334;1682;9.57;74.4;61.9;7.8;91618;89;687;50;64.2
"051011710000";"Powiat piotrkowski";"2014";736;3040;1090;9.53;73.9;62.1;6.3;91534;60;461;40;62.8
"051011710000";"Powiat piotrkowski";"2015";771.9;2594;874;9.48;73.7;62.4;5.7;91283;74;346;36;61.1
"051011710000";"Powiat piotrkowski";"2016";812.8;2307;956;9.43;74.5;63.2;4.6;91334;64;410;23;56.9
"051011710000";"Powiat piotrkowski";"2017";848.6;2130;768;9.38;75.9;64.2;3.6;91301;52;312;29;60.2
"051011710000";"Powiat piotrkowski";"2018";879;1682;1875;9.35;76.4;65.3;3.4;91315;856;1180;27;78.8
"051011710000";"Powiat piotrkowski";"2019";892;1569;1068;9.31;76.9;66.7;3;91353;115;329;23;73.7
"051011710000";"Powiat piotrkowski";"2020";875.8;1216;962;9.15;77;0;3.7;91036;80;269;17;77.9
"051011710000";"Powiat piotrkowski";"2021";873.5;1091;922;9.12;77.6;0;3.4;90571;139;304;22;80.7
