"id";"name";"year";"elecons";"allowances";"evictions";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes"
"023015830000";"Powiat wrzesiński";"05";735.2;22228;NA;NA;52.35;74.3;55;12.8;73751;NA;NA;NA
"023015830000";"Powiat wrzesiński";"06";754.4;19387;NA;NA;52.46;74.8;54.6;10.7;73896;NA;NA;NA
"023015830000";"Powiat wrzesiński";"07";758.4;20714;NA;NA;52.47;77;54.1;6.9;74223;NA;NA;NA
"023015830000";"Powiat wrzesiński";"08";769.3;13798;NA;NA;52.48;77.8;53.8;6.3;74583;NA;NA;NA
"023015830000";"Powiat wrzesiński";"09";781.4;11882;NA;NA;52.44;76.7;53.8;8.8;74856;NA;NA;NA
"023015830000";"Powiat wrzesiński";"10";791.5;12457;NA;NA;52.52;77.3;54;8;76049;NA;NA;NA
"023015830000";"Powiat wrzesiński";"11";782;11828;NA;NA;52.37;77.7;54.9;8.1;76328;NA;NA;NA
"023015830000";"Powiat wrzesiński";"12";778.5;12962;NA;NA;52.38;78.3;55.6;9;76453;NA;NA;NA
"023015830000";"Powiat wrzesiński";"13";782.1;14438;NA;1248;52.34;79.5;56.6;9.7;76481;96;418;38
"023015830000";"Powiat wrzesiński";"14";772.1;13331;NA;1040;52.32;81.5;58.1;8;76829;166;460;39
"023015830000";"Powiat wrzesiński";"15";776;12038;NA;1012;52.42;82.1;59.1;6;76956;119;534;24
"023015830000";"Powiat wrzesiński";"16";795.8;10538;NA;816;52.55;84.1;60.6;4.3;77073;80;363;19
"023015830000";"Powiat wrzesiński";"17";832.7;8872;NA;816;52.68;86.8;62.4;2.4;77361;87;369;16
"023015830000";"Powiat wrzesiński";"18";849.9;8172;NA;853;52.83;87.8;64.1;2.4;77667;134;308;14
"023015830000";"Powiat wrzesiński";"19";859.8;6732;NA;1121;53.08;87.5;65.4;2.4;77994;237;502;30
"023015830000";"Powiat wrzesiński";"20";878.4;6128;0;851;54.12;86.5;0;3.6;78269;111;411;25
"023015830000";"Powiat wrzesiński";"21";860.2;5979;NA;1404;54.05;85.7;0;3;78080;368;618;32
"023015830000";"Powiat wrzesiński";"22";848.1;6480;0;1293;53.85;85.9;0;3;78176;420;596;18
"023015862000";"Powiat m. Konin";"02";649;NA;NA;NA;NA;104.7;51.5;NA;82177;NA;NA;NA
"023015862000";"Powiat m. Konin";"03";647.4;NA;NA;NA;NA;103.1;50.6;14;81774;NA;NA;NA
"023015862000";"Powiat m. Konin";"04";664.3;34337;NA;NA;NA;98.2;50;13;81266;NA;NA;NA
"023015862000";"Powiat m. Konin";"05";667.4;35365;NA;NA;100;95.9;50;12.1;80838;NA;NA;NA
"023015862000";"Powiat m. Konin";"06";650.9;31479;NA;NA;100;96.3;50.7;10;80471;NA;NA;NA
"023015862000";"Powiat m. Konin";"07";681.9;25649;NA;NA;100;94.8;51.4;7.8;80140;NA;NA;NA
"023015862000";"Powiat m. Konin";"08";673.3;19650;NA;NA;100;92.6;51.9;6;79829;NA;NA;NA
"023015862000";"Powiat m. Konin";"09";675.4;16902;NA;NA;100;92.7;52.9;8.4;79516;NA;NA;NA
"023015862000";"Powiat m. Konin";"10";684.4;16973;NA;NA;100;93.9;53.8;9.8;78670;NA;NA;NA
"023015862000";"Powiat m. Konin";"11";674.5;16210;NA;NA;100;93.7;55.3;9.4;78209;NA;NA;NA
"023015862000";"Powiat m. Konin";"12";666.6;16072;NA;NA;100;93;56.9;10;77847;NA;NA;NA
"023015862000";"Powiat m. Konin";"13";657;16255;NA;2128;100;91.5;58.8;10.4;77224;267;1176;53
"023015862000";"Powiat m. Konin";"14";634.1;16688;NA;1628;100;91.2;60.6;9.2;76547;312;910;29
"023015862000";"Powiat m. Konin";"15";598.9;15931;NA;1586;100;91.3;62.5;8.4;75875;234;813;30
"023015862000";"Powiat m. Konin";"16";656.4;15459;NA;1704;100;88.2;64.8;8;75342;289;747;26
"023015862000";"Powiat m. Konin";"17";675.9;14262;NA;1610;100;86.8;66.8;5.9;74834;429;850;34
"023015862000";"Powiat m. Konin";"18";671.9;13038;NA;1532;100;87.2;69.1;5.1;74151;354;801;33
"023015862000";"Powiat m. Konin";"19";675.3;11999;NA;1712;100;87.1;71.2;4.6;73522;340;734;46
"023015862000";"Powiat m. Konin";"20";740.4;10804;0;1539;100;88;0;6.2;70162;456;850;33
"023015862000";"Powiat m. Konin";"21";638.6;10778;NA;1808;100;89.5;0;5.4;69069;456;1016;34
"023015862000";"Powiat m. Konin";"22";645.6;12028;0;1924;100;88.2;0;4.9;68112;650;1002;26
"023015904000";"Powiat gostyński";"02";439.3;NA;NA;NA;NA;81.1;66.8;NA;75562;NA;NA;NA
"023015904000";"Powiat gostyński";"03";453;NA;NA;NA;NA;83.3;64.3;14.3;75684;NA;NA;NA
"023015904000";"Powiat gostyński";"04";468.2;16838;NA;NA;NA;81.6;62;13.1;75682;NA;NA;NA
"023015904000";"Powiat gostyński";"05";726.2;15856;NA;NA;42.24;76.9;59.9;12.1;75719;NA;NA;NA
"023015904000";"Powiat gostyński";"06";747.2;14724;NA;NA;42.16;79.2;58.7;10.4;75830;NA;NA;NA
"023015904000";"Powiat gostyński";"07";744.4;11775;NA;NA;42.29;80.1;57.4;7.9;75861;NA;NA;NA
"023015904000";"Powiat gostyński";"08";747.4;8828;NA;NA;42.16;80.9;56.3;6.9;75919;NA;NA;NA
"023015904000";"Powiat gostyński";"09";753.3;8197;NA;NA;42;82.4;55.4;8;76052;NA;NA;NA
"023015904000";"Powiat gostyński";"10";774.7;8089;NA;NA;41.97;83.1;54.9;8;76264;NA;NA;NA
"023015904000";"Powiat gostyński";"11";767.3;7512;NA;NA;41.9;82.9;55.1;8;76211;NA;NA;NA
"023015904000";"Powiat gostyński";"12";769;7383;NA;NA;41.81;83.5;55.8;8.1;76256;NA;NA;NA
"023015904000";"Powiat gostyński";"13";766.5;7548;NA;1094;41.79;83.5;56.3;7.8;76239;229;368;26
"023015904000";"Powiat gostyński";"14";758.5;7314;NA;1027;41.93;82;57.1;6.9;76193;221;440;13
"023015904000";"Powiat gostyński";"15";758.3;6697;NA;1016;41.85;82.3;58;5.5;76230;200;467;12
"023015904000";"Powiat gostyński";"16";764.6;5957;NA;1510;41.89;82.9;59.1;4.9;76093;802;398;10
"023015904000";"Powiat gostyński";"17";918.3;5221;NA;1036;41.99;83;60.7;4.2;76087;402;470;14
"023015904000";"Powiat gostyński";"18";800.2;4590;NA;1286;42.08;83;62.5;3.9;76011;620;641;8
"023015904000";"Powiat gostyński";"19";814.2;4159;NA;2931;42.24;83.3;64.3;3.6;75908;2218;194;19
"023015904000";"Powiat gostyński";"20";855.7;3721;0;941;43.06;85.1;0;4.3;74623;163;198;8
"023015904000";"Powiat gostyński";"21";846.5;3482;NA;893;43.07;86.2;0;3.8;74196;392;262;7
"023015904000";"Powiat gostyński";"22";806.4;3544;0;1319;43.15;85.6;0;3.6;73899;456;361;8
"023015905000";"Powiat grodziski";"02";515;NA;NA;NA;NA;76.4;66.1;NA;49116;NA;NA;NA
"023015905000";"Powiat grodziski";"03";520.1;NA;NA;NA;NA;76.2;63.8;8.9;49145;NA;NA;NA
"023015905000";"Powiat grodziski";"04";523.6;7205;NA;NA;NA;74.4;61;7.1;49227;NA;NA;NA
"023015905000";"Powiat grodziski";"05";743.8;6728;NA;NA;37.85;72.5;59.2;6.5;49395;NA;NA;NA
"023015905000";"Powiat grodziski";"06";761.1;6941;NA;NA;38;70.4;57.8;4.7;49431;NA;NA;NA
"023015905000";"Powiat grodziski";"07";764.2;5324;NA;NA;37.96;69.5;56.6;3.5;49490;NA;NA;NA
"023015905000";"Powiat grodziski";"08";761;3788;NA;NA;37.97;69.4;55.4;2.9;49762;NA;NA;NA
"023015905000";"Powiat grodziski";"09";763.2;3557;NA;NA;38.08;72.5;54.7;5.6;49903;NA;NA;NA
"023015905000";"Powiat grodziski";"10";780.7;3661;NA;NA;38.38;72.8;54.7;5.4;50428;NA;NA;NA
"023015905000";"Powiat grodziski";"11";772.4;3436;NA;NA;38.35;72.8;55;6.1;50633;NA;NA;NA
"023015905000";"Powiat grodziski";"12";771.1;3467;NA;NA;38.5;75.3;55.3;7.3;50863;NA;NA;NA
"023015905000";"Powiat grodziski";"13";775.2;3831;NA;814;38.51;76;55.7;6.2;50971;129;436;15
"023015905000";"Powiat grodziski";"14";749.4;3649;NA;669;38.42;74.3;56.1;5.3;51217;102;273;8
"023015905000";"Powiat grodziski";"15";743.1;3567;NA;696;38.39;70.6;57;4.4;51426;196;326;10
"023015905000";"Powiat grodziski";"16";752.5;3547;NA;653;38.59;70.1;58.3;3.6;51423;116;273;5
"023015905000";"Powiat grodziski";"17";788.5;3263;NA;735;38.55;73.2;60;3.1;51701;223;332;19
"023015905000";"Powiat grodziski";"18";799.6;3219;NA;549;38.48;76.3;61.6;2.9;51972;124;201;12
"023015905000";"Powiat grodziski";"19";804.1;3084;NA;697;38.62;77.5;63.1;2.4;51893;107;276;2
"023015905000";"Powiat grodziski";"20";835.7;3108;0;795;39.71;80.3;0;3;51711;125;243;16
"023015905000";"Powiat grodziski";"21";837.6;2910;NA;1035;39.73;77.9;0;3;51535;171;333;19
"023015905000";"Powiat grodziski";"22";818.4;3379;1;891;39.58;81.9;0;3.1;51626;212;405;10
"023015911000";"Powiat kościański";"02";546.2;NA;NA;NA;NA;79.4;62.9;NA;77410;NA;NA;NA
"023015911000";"Powiat kościański";"03";552.6;NA;NA;NA;NA;78.5;60.7;10;77524;NA;NA;NA
"023015911000";"Powiat kościański";"04";568.6;20093;NA;NA;NA;77.4;58.3;9.7;77648;NA;NA;NA
"023015911000";"Powiat kościański";"05";729.5;19522;NA;NA;46.61;75.5;56.5;8.4;77675;NA;NA;NA
"023015911000";"Powiat kościański";"06";748.8;19020;NA;NA;46.63;76.8;55.6;5.6;77852;NA;NA;NA
"023015911000";"Powiat kościański";"07";749;16748;NA;NA;46.75;78.7;55;3.3;77992;NA;NA;NA
"023015911000";"Powiat kościański";"08";763.1;10598;NA;NA;46.57;80.1;54.3;2.9;78084;NA;NA;NA
"023015911000";"Powiat kościański";"09";774.1;9843;NA;NA;46.56;79.3;53.6;5.1;78205;NA;NA;NA
"023015911000";"Powiat kościański";"10";784.9;11077;NA;NA;46.56;80;53.6;4.9;78758;NA;NA;NA
"023015911000";"Powiat kościański";"11";770;11376;NA;NA;46.48;78.8;54.2;4.7;78895;NA;NA;NA
"023015911000";"Powiat kościański";"12";767.4;11656;NA;NA;46.34;78.9;54.9;5.3;78843;NA;NA;NA
"023015911000";"Powiat kościański";"13";767.3;11633;NA;2033;46.25;81.2;55.6;5;78981;757;1018;40
"023015911000";"Powiat kościański";"14";756.1;11401;NA;3435;46.18;81.3;56.6;3.7;79023;2568;926;9
"023015911000";"Powiat kościański";"15";741.7;10455;NA;1195;46.03;81.9;57.9;3.3;79028;417;535;14
"023015911000";"Powiat kościański";"16";754;9692;NA;982;46.13;81.4;59.1;2.8;79263;253;429;26
"023015911000";"Powiat kościański";"17";785.4;9074;NA;939;46.23;82.1;60.8;2.1;79253;268;330;17
"023015911000";"Powiat kościański";"18";805.5;8289;NA;1306;46.24;84.5;62.4;1.8;79230;333;446;14
"023015911000";"Powiat kościański";"19";807.2;7293;NA;1110;46.15;84.6;64.1;1.7;79183;267;408;19
"023015911000";"Powiat kościański";"20";826.6;6913;0;908;46.38;83;0;2.3;78148;273;391;15
"023015911000";"Powiat kościański";"21";817.9;7308;NA;1132;46.17;85.4;0;1.7;77783;278;356;14
"023015911000";"Powiat kościański";"22";790.6;7613;0;1111;46.42;88.5;0;1.8;77404;304;492;9
"023015913000";"Powiat leszczyński";"02";476.3;NA;NA;NA;NA;82.6;65.4;NA;48868;NA;NA;NA
"023015913000";"Powiat leszczyński";"03";498.9;NA;NA;NA;NA;89.5;62.9;10.4;49308;NA;NA;NA
"023015913000";"Powiat leszczyński";"04";527.8;4934;NA;NA;NA;86.1;60.5;9.7;49563;NA;NA;NA
"023015913000";"Powiat leszczyński";"05";773.6;4630;NA;NA;9.12;85.9;58.6;8;49926;NA;NA;NA
"023015913000";"Powiat leszczyński";"06";800.4;3724;NA;NA;9.15;87.2;57.3;6;50232;NA;NA;NA
"023015913000";"Powiat leszczyński";"07";802.1;3173;NA;NA;9.2;89;56.2;4.1;50635;NA;NA;NA
"023015913000";"Powiat leszczyński";"08";803.1;2174;NA;NA;9.24;87;55.5;3.4;51146;NA;NA;NA
"023015913000";"Powiat leszczyński";"09";814.4;1924;NA;NA;9.33;86.1;54.9;5.2;51722;NA;NA;NA
"023015913000";"Powiat leszczyński";"10";834.9;1878;NA;NA;9.23;87.5;55.1;5.6;52489;NA;NA;NA
"023015913000";"Powiat leszczyński";"11";826.5;1645;NA;NA;9.21;88.1;55.6;5.3;53013;NA;NA;NA
"023015913000";"Powiat leszczyński";"12";822.2;1556;NA;NA;9.2;92.1;56.2;5.6;53470;NA;NA;NA
"023015913000";"Powiat leszczyński";"13";832.9;1551;NA;1067;9.27;91.1;57;5.2;54039;184;449;26
"023015913000";"Powiat leszczyński";"14";816.9;1330;NA;573;9.29;91.9;57.6;4;54422;48;280;17
"023015913000";"Powiat leszczyński";"15";816.3;1130;NA;710;9.18;91.9;58.7;3.3;54767;224;415;15
"023015913000";"Powiat leszczyński";"16";834.6;963;NA;704;9.16;91.5;59.7;2.8;55391;246;383;12
"023015913000";"Powiat leszczyński";"17";867.7;826;NA;519;9.19;93.1;61.1;2.1;55883;85;200;6
"023015913000";"Powiat leszczyński";"18";892.9;596;NA;924;9.23;89;62.1;2;56485;496;143;8
"023015913000";"Powiat leszczyński";"19";900.4;509;NA;2213;9.21;88.4;63.3;1.8;57201;1707;1829;11
"023015913000";"Powiat leszczyński";"20";924.7;397;0;500;9.04;89.7;0;2.1;58289;42;168;3
"023015913000";"Powiat leszczyński";"21";914.7;432;NA;698;9.04;87.9;0;1.4;58886;62;191;6
"023015913000";"Powiat leszczyński";"22";878.5;441;0;564;8.97;89.5;0;1.6;59531;167;304;5
"023015914000";"Powiat międzychodzki";"02";457.8;NA;NA;NA;NA;74.8;61.2;NA;36238;NA;NA;NA
"023015914000";"Powiat międzychodzki";"03";470.1;NA;NA;NA;NA;73.7;59;14.5;36276;NA;NA;NA
"023015914000";"Powiat międzychodzki";"04";478.3;9703;NA;NA;NA;75.6;56.8;13.9;36324;NA;NA;NA
"023015914000";"Powiat międzychodzki";"05";734.2;10204;NA;NA;46.61;71.6;55.3;10.8;36311;NA;NA;NA
"023015914000";"Powiat międzychodzki";"06";761.1;9121;NA;NA;46.61;72.8;54.1;9.2;36345;NA;NA;NA
"023015914000";"Powiat międzychodzki";"07";768.2;7045;NA;NA;46.47;75.1;53.8;5.5;36448;NA;NA;NA
"023015914000";"Powiat międzychodzki";"08";774;5015;NA;NA;46.44;73.9;53.6;3.2;36573;NA;NA;NA
"023015914000";"Powiat międzychodzki";"09";767.3;4037;NA;NA;46.4;78.2;53.7;5.4;36646;NA;NA;NA
"023015914000";"Powiat międzychodzki";"10";799;4429;NA;NA;46.15;76.9;53.8;4.9;37037;NA;NA;NA
"023015914000";"Powiat międzychodzki";"11";780.9;4097;NA;NA;45.94;77;54.8;5;37081;NA;NA;NA
"023015914000";"Powiat międzychodzki";"12";771.9;4084;NA;NA;45.9;75.8;55.9;6.4;37107;NA;NA;NA
"023015914000";"Powiat międzychodzki";"13";784.6;4585;NA;753;45.62;77.3;56.9;6.2;37094;170;365;19
"023015914000";"Powiat międzychodzki";"14";763.2;4689;NA;527;45.28;79.2;58;4.2;37126;64;246;15
"023015914000";"Powiat międzychodzki";"15";770.4;4571;NA;647;45.16;77.3;59.3;3.7;37084;327;184;10
"023015914000";"Powiat międzychodzki";"16";819.9;3856;NA;400;45.1;79.4;60.4;2.9;37080;81;177;15
"023015914000";"Powiat międzychodzki";"17";856.9;3773;NA;361;45.17;80;62.2;2.5;36987;69;150;10
"023015914000";"Powiat międzychodzki";"18";877.2;3268;NA;445;45.1;80.3;64.2;2.6;36982;61;174;19
"023015914000";"Powiat międzychodzki";"19";871.4;2987;NA;461;45.11;79.1;65.6;2.5;36751;70;148;9
"023015914000";"Powiat międzychodzki";"20";917.8;2551;0;565;45.03;81.8;0;3.4;36097;114;194;18
"023015914000";"Powiat międzychodzki";"21";943.4;2535;NA;647;44.85;81.5;0;3.4;35908;125;288;28
"023015914000";"Powiat międzychodzki";"22";890.3;2573;1;576;44.45;83.8;0;2.9;35769;135;243;13
"023015915000";"Powiat nowotomyski";"02";509;NA;NA;NA;NA;80.2;62.2;NA;71253;NA;NA;NA
"023015915000";"Powiat nowotomyski";"03";524.8;NA;NA;NA;NA;80.1;59.5;9.8;71402;NA;NA;NA
"023015915000";"Powiat nowotomyski";"04";541.1;10650;NA;NA;NA;79.3;57.5;9.1;71579;NA;NA;NA
"023015915000";"Powiat nowotomyski";"05";710;9655;NA;NA;48.25;79.2;55.8;7.9;71762;NA;NA;NA
"023015915000";"Powiat nowotomyski";"06";738.6;8878;NA;NA;47.85;81.2;55.2;5.5;71931;NA;NA;NA
"023015915000";"Powiat nowotomyski";"07";742.4;7054;NA;NA;47.63;83.7;54.6;2.8;72119;NA;NA;NA
"023015915000";"Powiat nowotomyski";"08";758;5213;NA;NA;47.37;81.8;54.3;2.5;72479;NA;NA;NA
"023015915000";"Powiat nowotomyski";"09";765.6;3895;NA;NA;47.28;82.7;54.2;4.2;72725;NA;NA;NA
"023015915000";"Powiat nowotomyski";"10";781;4434;NA;NA;47.42;83.9;54.6;3.9;73498;NA;NA;NA
"023015915000";"Powiat nowotomyski";"11";772.3;3839;NA;NA;47.21;83.8;55.3;4;73746;NA;NA;NA
"023015915000";"Powiat nowotomyski";"12";763.8;3750;NA;NA;47.01;84.6;56.5;4.7;74036;NA;NA;NA
"023015915000";"Powiat nowotomyski";"13";764.6;3978;NA;1357;46.75;84.7;57.4;4.2;74336;182;586;17
"023015915000";"Powiat nowotomyski";"14";745.3;3549;NA;1193;46.78;86.6;58.7;3;74538;256;487;17
"023015915000";"Powiat nowotomyski";"15";765.2;3198;NA;1064;46.49;85.5;59.8;2.6;74725;128;443;13
"023015915000";"Powiat nowotomyski";"16";740;2811;NA;814;46.24;87.8;61.3;2.1;74901;81;210;15
"023015915000";"Powiat nowotomyski";"17";788.9;2503;NA;785;46.07;88.1;62.8;1.5;75164;153;270;14
"023015915000";"Powiat nowotomyski";"18";800;2068;NA;868;45.72;89.3;64.5;1.5;75363;110;271;10
"023015915000";"Powiat nowotomyski";"19";808.2;1911;NA;1369;45.27;85.6;65.6;1.5;75543;343;518;18
"023015915000";"Powiat nowotomyski";"20";838.1;1682;0;1025;44.81;87;0;2.3;75277;262;438;9
"023015915000";"Powiat nowotomyski";"21";845.7;1799;NA;1376;44.45;86.9;0;1.7;75176;181;541;15
"023015915000";"Powiat nowotomyski";"22";816.3;2271;0;1205;44.04;85.8;0;1.7;75182;119;443;15
"023015922000";"Powiat rawicki";"02";494.6;NA;NA;NA;NA;67.5;63;NA;59028;NA;NA;NA
"023015922000";"Powiat rawicki";"03";507.6;NA;NA;NA;NA;68.3;60.7;9.9;59183;NA;NA;NA
"023015922000";"Powiat rawicki";"04";522.2;10728;NA;NA;NA;67.5;58.8;8.7;59137;NA;NA;NA
"023015922000";"Powiat rawicki";"05";734.2;9701;NA;NA;49.43;65.2;57.3;8;59349;NA;NA;NA
"023015922000";"Powiat rawicki";"06";750.4;11082;NA;NA;49.23;65.9;56.9;6.5;59405;NA;NA;NA
"023015922000";"Powiat rawicki";"07";748.5;11198;NA;NA;48.99;66.2;56.6;5.1;59596;NA;NA;NA
"023015922000";"Powiat rawicki";"08";749.3;9703;NA;NA;48.8;68.2;56.5;5.3;59711;NA;NA;NA
"023015922000";"Powiat rawicki";"09";756.2;5711;NA;NA;48.61;69;56.1;8.3;59826;NA;NA;NA
"023015922000";"Powiat rawicki";"10";773.4;6409;NA;NA;48.54;70.6;56.4;7.8;60439;NA;NA;NA
"023015922000";"Powiat rawicki";"11";760.8;6267;NA;NA;48.4;71;57.3;7.2;60448;NA;NA;NA
"023015922000";"Powiat rawicki";"12";753.9;5771;NA;NA;48.25;72.5;58.2;7.2;60423;NA;NA;NA
"023015922000";"Powiat rawicki";"13";748.6;5877;NA;1078;48.03;73;59.6;7.3;60393;148;446;23
"023015922000";"Powiat rawicki";"14";730.3;5601;NA;976;47.85;72.9;60.7;6.1;60469;244;415;23
"023015922000";"Powiat rawicki";"15";728.9;5213;NA;823;47.71;73.4;61.5;4.7;60294;213;288;18
"023015922000";"Powiat rawicki";"16";730.6;4311;NA;917;47.54;74.2;63;4;60356;221;414;22
"023015922000";"Powiat rawicki";"17";777.6;3951;NA;881;47.3;76;64.7;3.5;60409;246;312;22
"023015922000";"Powiat rawicki";"18";791.7;3403;NA;1050;47.13;77.3;66.2;2.8;60405;367;517;24
"023015922000";"Powiat rawicki";"19";808.1;3096;NA;969;46.79;76.7;67.3;2.7;60262;266;393;15
"023015922000";"Powiat rawicki";"20";843.3;2918;0;1404;47.25;78.9;0;3.3;59541;623;584;24
"023015922000";"Powiat rawicki";"21";814.2;2811;NA;1021;47.24;78.3;0;2.5;59134;228;464;10
"023015922000";"Powiat rawicki";"22";786.7;2817;8;1110;47.11;79;0;2.7;58867;278;490;13
"023015929000";"Powiat wolsztyński";"02";582.6;NA;NA;NA;NA;68.4;63.2;NA;54097;NA;NA;NA
"023015929000";"Powiat wolsztyński";"03";573.5;NA;NA;NA;NA;70.1;60.9;9.7;54283;NA;NA;NA
"023015929000";"Powiat wolsztyński";"04";574.8;7155;NA;NA;NA;72.7;59.4;7.4;54507;NA;NA;NA
"023015929000";"Powiat wolsztyński";"05";856.4;5660;NA;NA;24.84;71.4;58.1;6.8;54688;NA;NA;NA
"023015929000";"Powiat wolsztyński";"06";868.1;5507;NA;NA;24.61;72.3;57.5;4.9;54866;NA;NA;NA
"023015929000";"Powiat wolsztyński";"07";854.7;4591;NA;NA;24.42;76.1;56.8;2.4;55125;NA;NA;NA
"023015929000";"Powiat wolsztyński";"08";875.5;3778;NA;NA;24.29;73.7;56.5;2.7;55426;NA;NA;NA
"023015929000";"Powiat wolsztyński";"09";872.4;3325;NA;NA;24.11;72.2;56.1;4.8;55591;NA;NA;NA
"023015929000";"Powiat wolsztyński";"10";889.5;3424;NA;NA;24.32;72.5;55.9;4.5;56427;NA;NA;NA
"023015929000";"Powiat wolsztyński";"11";881.8;3482;NA;NA;24.25;71.6;56.4;4.3;56587;NA;NA;NA
"023015929000";"Powiat wolsztyński";"12";870.7;3625;NA;NA;24.1;72.3;57.3;4.9;56693;NA;NA;NA
"023015929000";"Powiat wolsztyński";"13";880.1;3607;NA;963;23.93;72.5;58.1;4.3;56780;90;421;17
"023015929000";"Powiat wolsztyński";"14";857.8;3488;NA;766;23.78;75.3;59.1;3.4;56979;141;394;3
"023015929000";"Powiat wolsztyński";"15";819.8;3276;NA;805;23.43;76.9;60.1;2.9;57012;177;373;19
"023015929000";"Powiat wolsztyński";"16";853.1;3101;NA;706;23.38;77.3;61.5;2;57270;104;274;12
"023015929000";"Powiat wolsztyński";"17";897.1;2525;NA;669;23.26;77.7;62.9;1.4;57289;140;269;10
"023015929000";"Powiat wolsztyński";"18";916.4;2403;NA;730;23;79.8;64.5;1.2;57326;153;256;20
"023015929000";"Powiat wolsztyński";"19";928.9;2236;NA;920;22.66;79.6;66;1.3;57446;309;393;15
"023015929000";"Powiat wolsztyński";"20";952.2;2175;1;686;22.07;81.3;0;2.1;56870;155;186;10
"023015929000";"Powiat wolsztyński";"21";960;2156;NA;643;21.74;81.6;0;1.7;56827;117;281;14
"023015929000";"Powiat wolsztyński";"22";922.9;2237;1;669;21.3;84;0;1.4;56743;176;275;16
"023015963000";"Powiat m. Leszno";"02";587;NA;NA;NA;NA;88;53.4;NA;63634;NA;NA;NA
"023015963000";"Powiat m. Leszno";"03";591.8;NA;NA;NA;NA;85;52.3;10.2;63663;NA;NA;NA
"023015963000";"Powiat m. Leszno";"04";617;25898;NA;NA;NA;84.1;51.7;9.4;63787;NA;NA;NA
"023015963000";"Powiat m. Leszno";"05";626.9;24728;NA;NA;100;81.7;51;7.6;63970;NA;NA;NA
"023015963000";"Powiat m. Leszno";"06";638.1;21518;NA;NA;100;79.5;51.4;6;63955;NA;NA;NA
"023015963000";"Powiat m. Leszno";"07";647.2;17963;NA;NA;100;79.4;51.6;4.3;64057;NA;NA;NA
"023015963000";"Powiat m. Leszno";"08";648.9;13398;NA;NA;100;78.8;51.8;3.8;64142;NA;NA;NA
"023015963000";"Powiat m. Leszno";"09";670.5;12121;NA;NA;100;78.2;52.5;6.1;64338;NA;NA;NA
"023015963000";"Powiat m. Leszno";"10";683.4;12562;NA;NA;100;78.3;53.1;6.5;64654;NA;NA;NA
"023015963000";"Powiat m. Leszno";"11";676.7;11575;NA;NA;100;79.8;54.7;6;64713;NA;NA;NA
"023015963000";"Powiat m. Leszno";"12";677.4;11688;NA;NA;100;79.5;56.4;6.7;64722;NA;NA;NA
"023015963000";"Powiat m. Leszno";"13";672;12499;NA;2404;100;83.2;58.7;6.8;64589;767;1127;38
"023015963000";"Powiat m. Leszno";"14";655.9;11914;NA;2084;100;84;60.8;5.4;64616;572;770;25
"023015963000";"Powiat m. Leszno";"15";651.2;10543;NA;1921;100;82.6;63;4.6;64559;579;809;28
"023015963000";"Powiat m. Leszno";"16";658.5;9211;NA;1705;100;79.4;65.3;4;64159;568;760;22
"023015963000";"Powiat m. Leszno";"17";692.3;8472;NA;1551;100;82.7;67.7;3.4;64197;733;764;31
"023015963000";"Powiat m. Leszno";"18";701.9;7732;NA;1296;100;84.5;69.7;3.1;63952;385;621;16
"023015963000";"Powiat m. Leszno";"19";702.7;7156;NA;1495;100;82.4;71.6;2.8;63505;523;610;22
"023015963000";"Powiat m. Leszno";"20";728;6631;0;1862;100;87.3;0;3.2;62057;965;605;17
"023015963000";"Powiat m. Leszno";"21";727.7;6462;NA;1649;100;83.3;0;2.5;61396;799;937;17
"023015963000";"Powiat m. Leszno";"22";714;6451;0;1729;100;87;0;2.5;60642;625;628;14
"023016001000";"Powiat chodzieski";"02";518.9;NA;NA;NA;NA;73.6;59.8;NA;46702;NA;NA;NA
"023016001000";"Powiat chodzieski";"03";522.6;NA;NA;NA;NA;73.2;57.2;16.1;46752;NA;NA;NA
"023016001000";"Powiat chodzieski";"04";531.4;12787;NA;NA;NA;73.7;55.8;15.2;46843;NA;NA;NA
"023016001000";"Powiat chodzieski";"05";637.6;12642;NA;NA;57.25;73.7;54.6;14;47034;NA;NA;NA
"023016001000";"Powiat chodzieski";"06";659.3;12080;NA;NA;57.23;75.7;54.5;10.5;46991;NA;NA;NA
"023016001000";"Powiat chodzieski";"07";667.3;9633;NA;NA;57.03;80.1;54.3;6.9;47092;NA;NA;NA
"023016001000";"Powiat chodzieski";"08";677.4;7147;NA;NA;56.7;79.9;54.7;7.1;47367;NA;NA;NA
"023016001000";"Powiat chodzieski";"09";698.8;6752;NA;NA;56.48;79.7;54.5;9.3;47389;NA;NA;NA
"023016001000";"Powiat chodzieski";"10";714.4;6904;NA;NA;56.7;79.9;54.6;9.6;47848;NA;NA;NA
"023016001000";"Powiat chodzieski";"11";703.1;7143;NA;NA;56.55;78.9;55.3;10;47846;NA;NA;NA
"023016001000";"Powiat chodzieski";"12";700.1;7000;NA;NA;56.49;80.7;55.8;10.5;47816;NA;NA;NA
"023016001000";"Powiat chodzieski";"13";696.9;7232;NA;1045;56.21;83.2;56.9;10.3;47639;133;407;18
"023016001000";"Powiat chodzieski";"14";689.6;6989;NA;1011;55.99;82.5;58.7;8.5;47622;147;326;27
